753,96,-46,585
754,97,-46,521
755,98,-46,582
756,99,-46,326
757,104,-46,243
758,105,-46,236
759,106,-46,247
760,107,-46,374
761,108,-46,306
762,109,-46,484
763,110,-46,327
764,111,-46,390
765,112,-46,323
766,87,-45,263
767,88,-45,303
768,89,-45,303
769,90,-45,344
770,91,-45,314
771,92,-45,712
772,93,-45,784
773,94,-45,695
774,95,-45,567
775,96,-45,698
776,97,-45,714
777,98,-45,281
778,99,-45,258
779,105,-45,306
780,106,-45,249
781,107,-45,249
782,108,-45,259
783,109,-45,319
784,110,-45,392
785,111,-45,320
786,112,-45,232
787,88,-44,268
788,89,-44,315
789,90,-44,407
790,91,-44,340
791,92,-44,743
792,93,-44,873
793,94,-44,829
794,95,-44,489
795,96,-44,345
796,97,-44,374
797,98,-44,316
798,106,-44,234
799,107,-44,286
800,108,-44,240
801,109,-44,295
802,110,-44,240
803,111,-44,234
804,112,-44,232
805,85,-43,255
806,86,-43,252
807,88,-43,212
808,89,-43,340
809,90,-43,424
810,91,-43,345
811,92,-43,717
812,93,-43,688
813,94,-43,700
814,95,-43,461
815,96,-43,236
816,97,-43,331
817,98,-43,257
818,106,-43,217
819,107,-43,356
820,108,-43,241
821,109,-43,203
822,110,-43,282
823,111,-43,259
824,112,-43,205
825,85,-42,282
826,86,-42,290
827,87,-42,236
828,88,-42,258
829,89,-42,325
830,90,-42,412
831,91,-42,398
832,92,-42,560
833,93,-42,996
834,94,-42,979
835,95,-42,595
836,107,-42,308
837,108,-42,271
838,109,-42,219
839,110,-42,249
840,111,-42,222
841,112,-42,272
842,85,-41,236
843,86,-41,279
844,87,-41,274
845,88,-41,425
846,89,-41,516
847,90,-41,606
848,91,-41,490
849,92,-41,845
850,93,-41,1121
851,94,-41,1041
852,95,-41,512
853,107,-41,242
854,108,-41,233
855,111,-41,216
856,87,-40,334
857,88,-40,524
858,89,-40,581
859,90,-40,618
860,91,-40,753
861,92,-40,699
862,93,-40,1202
863,94,-40,988
864,95,-40,602
865,107,-40,220
866,111,-40,209
867,85,-39,246
868,87,-39,440
869,88,-39,724
870,89,-39,907
871,90,-39,913
872,91,-39,626
873,92,-39,857
874,93,-39,760
875,94,-39,815
876,95,-39,597
877,111,-39,244
878,85,-38,283
879,86,-38,367
880,87,-38,416
881,88,-38,559
882,89,-38,691
883,90,-38,763
884,91,-38,763
885,92,-38,363
886,93,-38,367
887,94,-38,428
888,112,-38,246
889,85,-37,357
890,86,-37,469
891,87,-37,507
892,88,-37,552
893,89,-37,437
894,90,-37,689
895,91,-37,782
896,92,-37,237
897,93,-37,223
898,85,-36,465
899,86,-36,584
900,87,-36,762
901,88,-36,568
902,89,-36,362
903,90,-36,506
904,91,-36,758
905,92,-36,752
906,99,-36,231
907,82,-35,269
908,85,-35,350
909,86,-35,508
910,87,-35,651
911,88,-35,735
912,89,-35,294
913,90,-35,279
914,91,-35,653
915,92,-35,1078
916,99,-35,382
917,100,-35,243
918,83,-34,329
919,85,-34,222
920,86,-34,524
921,87,-34,820
922,88,-34,448
923,89,-34,277
924,90,-34,250
925,91,-34,359
926,92,-34,465
927,99,-34,337
928,100,-34,240
929,83,-33,449
930,86,-33,340
931,87,-33,576
932,88,-33,273
933,93,-33,214
934,99,-33,310
935,100,-33,223
936,82,-32,239
937,83,-32,409
938,84,-32,245
939,85,-32,285
940,86,-32,293
941,87,-32,368
942,88,-32,459
943,89,-32,356
944,90,-32,257
945,91,-32,218
946,93,-32,228
947,98,-32,219
948,99,-32,299
949,100,-32,243
950,101,-32,222
951,83,-31,381
952,84,-31,468
953,85,-31,504
954,86,-31,441
955,87,-31,540
956,88,-31,409
957,89,-31,523
958,90,-31,405
959,91,-31,436
960,92,-31,212
961,97,-31,263
962,98,-31,496
963,99,-31,432
964,100,-31,363
965,101,-31,302
966,102,-31,307
967,103,-31,272
968,104,-31,212
969,83,-30,207
970,84,-30,481
971,85,-30,456
972,86,-30,480
973,87,-30,677
974,88,-30,729
975,89,-30,389
976,90,-30,432
977,91,-30,327
978,97,-30,318
979,98,-30,319
980,99,-30,420
981,100,-30,430
982,101,-30,268
983,102,-30,302
984,103,-30,300
985,104,-30,295
986,105,-30,202
987,83,-29,242
988,84,-29,404
989,85,-29,223
990,86,-29,463
991,87,-29,796
992,88,-29,679
993,89,-29,687
994,97,-29,217
995,98,-29,317
996,99,-29,288
997,100,-29,295
998,101,-29,358
999,103,-29,324
1000,104,-29,213
1001,83,-28,324
1002,84,-28,502
1003,85,-28,359
1004,86,-28,436
1005,87,-28,704
1006,88,-28,826
1007,89,-28,766
1008,90,-28,332
1009,98,-28,313
1010,99,-28,264
1011,100,-28,424
1012,101,-28,316
1013,84,-27,312
1014,85,-27,471
1015,86,-27,546
1016,87,-27,663
1017,88,-27,679
1018,89,-27,715
1019,90,-27,828
1020,97,-27,290
1021,98,-27,362
1022,99,-27,261
1023,100,-27,320
1024,101,-27,243
1025,84,-26,396
1026,85,-26,804
1027,86,-26,497
1028,87,-26,446
1029,88,-26,338
1030,89,-26,686
1031,90,-26,560
1032,98,-26,331
1033,99,-26,252
1034,100,-26,306
1035,101,-26,241
1036,67,-25,234
1037,79,-25,252
1038,84,-25,441
1039,85,-25,733
1040,86,-25,1196
1041,87,-25,226
1042,97,-25,330
1043,98,-25,303
1044,99,-25,396
1045,100,-25,297
1046,104,-25,201
1047,70,-24,208
1048,78,-24,240
1049,79,-24,515
1050,80,-24,333
1051,81,-24,376
1052,82,-24,438
1053,84,-24,242
1054,85,-24,678
1055,86,-24,815
1056,87,-24,225
1057,97,-24,347
1058,98,-24,518
1059,99,-24,663
1060,100,-24,348
1061,101,-24,251
1062,104,-24,223
1063,-122,-23,244
1064,67,-23,229
1065,77,-23,286
1066,78,-23,579
1067,79,-23,757
1068,80,-23,768
1069,81,-23,919
1070,82,-23,636
1071,83,-23,443
1072,84,-23,369
1073,85,-23,671
1074,86,-23,916
1075,87,-23,404
1076,97,-23,359
1077,98,-23,700
1078,99,-23,541
1079,100,-23,345
1080,101,-23,254
1081,102,-23,254
1082,103,-23,238
1083,-122,-22,209
1084,-121,-22,210
1085,71,-22,218
1086,77,-22,244
1087,78,-22,414
1088,79,-22,817
1089,80,-22,1095
1090,81,-22,901
1091,82,-22,707
1092,83,-22,681
1093,84,-22,395
1094,85,-22,331
1095,86,-22,935
